time	V(n003)	V(n005)	I(I1)
4.936294686424887e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936295048930398e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936295082915290e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936295128228479e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936295218854857e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936295762613124e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936301472074926e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936301562701304e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936301630671087e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936301721297465e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936301902550221e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936302038489787e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936302310368921e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936302582248054e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936302854127188e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936303126006321e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936303397885455e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936303669764588e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936303941643722e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936311146440758e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936311237067136e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936311305036919e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936311939421564e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936312030047942e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936312098017725e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936312188644103e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936312369896859e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936312505836425e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936312687089181e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936313140221070e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936313321473826e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936371820800702e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936371843457297e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936371849121445e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936371860449743e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936371863281817e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936371868945965e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936371870362002e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936371873194077e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936371878858225e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936371890186522e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936371912843117e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936371929835563e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936371997805346e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936372088431724e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936372269684480e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936372314997668e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936372405624046e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936372473593829e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936395583320171e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936398573990639e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936398755243394e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936398891182961e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936399072435717e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936399434941228e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936399468926120e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936399514239308e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936399604865686e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936399786118442e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936402686162533e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936403411173555e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936403433830150e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936403439494298e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936403450822596e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936403473479190e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936403609418757e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936403790671513e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936404153177024e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936404243803402e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936404425056157e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936404470369346e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936404481697643e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936404504354238e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936404549667427e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936404640293805e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936405184052072e-002	1.515336e+000	4.996514e+000	2.499750e-004
4.936405909063094e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936406543447739e-002	1.515336e+000	4.996513e+000	2.499750e-004
4.936408038782973e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936408129409351e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936408310662107e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936408446601674e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936409715370963e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936411210706197e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936411845090841e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936420409283544e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936421134294567e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936421202264350e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936421836648995e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936422561660018e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936423196044663e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936430355528510e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936430400841699e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936430412169996e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936430434826591e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936430570766157e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936431114524424e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936433289557492e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936436189601581e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936436461480715e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936436823986226e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936436857971118e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936436903284307e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936436914612604e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936436937269199e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936436982582387e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936437073208765e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936437616967032e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936437888846166e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936439889099790e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936441889353415e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936443889607040e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936445889860664e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936447890114289e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936449890367913e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936451890621538e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936451981247916e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936452162500672e-002	1.515336e+000	4.996513e+000	2.499751e-004
4.936452615632560e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936452796885316e-002	1.515336e+000	4.996514e+000	2.499751e-004
4.936548724906228e-002	1.515336e+000	4.996514e+000	2.499752e-004
4.936548951472172e-002	1.515336e+000	4.996514e+000	2.499752e-004
4.936549223351306e-002	1.515336e+000	4.996513e+000	2.499752e-004
4.936673925247170e-002	1.515336e+000	4.996514e+000	2.499753e-004
4.936674650258192e-002	1.515336e+000	4.996514e+000	2.499753e-004
4.936674718227976e-002	1.515336e+000	4.996514e+000	2.499753e-004
4.936674808854354e-002	1.515336e+000	4.996514e+000	2.499753e-004
4.936674831510948e-002	1.515336e+000	4.996514e+000	2.499753e-004
4.936674876824137e-002	1.515336e+000	4.996514e+000	2.499753e-004
4.936674888152434e-002	1.515336e+000	4.996513e+000	2.499753e-004
4.936674910809029e-002	1.515336e+000	4.996513e+000	2.499753e-004
4.936675046748595e-002	1.515336e+000	4.996514e+000	2.499753e-004
4.936675590506862e-002	1.515336e+000	4.996514e+000	2.499753e-004
4.936680665584019e-002	1.515336e+000	4.996513e+000	2.499753e-004
4.936686465672199e-002	1.515336e+000	4.996514e+000	2.499753e-004
4.936691450122979e-002	1.515336e+000	4.996514e+000	2.499753e-004
4.936779720214966e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936779946780910e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936780037407288e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936780060063883e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936780105377071e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936780116705369e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936780139361963e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936780275301530e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936780501867474e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936780592493852e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936782042515898e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936782405021409e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936782439006301e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936782484319489e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936782574945867e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936783118704134e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936807859705276e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936807950331654e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936808018301438e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936808108927816e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936811397370668e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936814685813520e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936817974256372e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936821262699223e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936824551142075e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936827839584927e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936831128027779e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936831490533290e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936832215544313e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936832283514096e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936832917898741e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936833235091064e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936833325717441e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936833393687225e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936833869475708e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936833960102086e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936835228871376e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936836678893421e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936837106132059e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936837533370697e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936837960609335e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936838387847974e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936838815086612e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936839242325251e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936839669563889e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936846330602657e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936846557168602e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936846647794980e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936846906727488e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936847165659996e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936847424592504e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936847683525012e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936847942457520e-002	1.515336e+000	4.996513e+000	2.499754e-004
4.936848201390028e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936848460322536e-002	1.515336e+000	4.996514e+000	2.499754e-004
4.936977331031781e-002	1.515337e+000	4.996514e+000	2.499755e-004
4.936977557597726e-002	1.515337e+000	4.996514e+000	2.499755e-004
4.936977648224104e-002	1.515337e+000	4.996514e+000	2.499755e-004
4.936977829476860e-002	1.515337e+000	4.996513e+000	2.499755e-004
4.936978191982371e-002	1.515337e+000	4.996514e+000	2.499755e-004
4.936978225967263e-002	1.515337e+000	4.996514e+000	2.499755e-004
4.936978271280451e-002	1.515337e+000	4.996514e+000	2.499755e-004
4.936978361906829e-002	1.515337e+000	4.996514e+000	2.499755e-004
4.936978543159585e-002	1.515337e+000	4.996513e+000	2.499755e-004
4.937189611993502e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937189838559446e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937190110438580e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937194913636604e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937195004262982e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937195072232765e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937195162859143e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937195344111899e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937195480051466e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937195661304222e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937196114436111e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937196295688866e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937197926963667e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937198651974690e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937198674631285e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937198719944473e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937198731272770e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937198753929365e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937198889868932e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937199433627199e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937199705506332e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937206729050613e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937207363435257e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937207454061635e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937207522031419e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937207612657796e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937209243932597e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937210875207398e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937212506482198e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937214137756998e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937215769031799e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937217400306600e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937219031581400e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937219575339667e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937242821005575e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937243047571520e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937243138197898e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937243319450654e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937243772582543e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937243953835298e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937244089774865e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937244271027621e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937244406967187e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937244588219943e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937244724159510e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937244905412266e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937245358544155e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937245539796911e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937266836995696e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937268575080157e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937270313164616e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937272051249077e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937273789333537e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937275527417998e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937277265502457e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937279003586918e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937279139526484e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937279773911129e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937280317669396e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937285664625688e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937285709938877e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937285721267174e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937285743923769e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937285789236957e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937285902519930e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937285947833119e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937289436948665e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937290071333310e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937290161959688e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937290229929471e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937290320555849e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937290864314116e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937291589325139e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937291815891083e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937292087770217e-002	1.515337e+000	4.996513e+000	2.499757e-004
4.937299855745458e-002	1.515337e+000	4.996514e+000	2.499757e-004
4.937307623720699e-002	1.515337e+000	4.996514e+000	2.499758e-004
4.937315391695940e-002	1.515337e+000	4.996514e+000	2.499758e-004
4.937323159671182e-002	1.515337e+000	4.996514e+000	2.499758e-004
4.937330927646422e-002	1.515337e+000	4.996514e+000	2.499758e-004
4.937338695621664e-002	1.515337e+000	4.996514e+000	2.499758e-004
4.937346463596905e-002	1.515337e+000	4.996514e+000	2.499758e-004
4.937346690162849e-002	1.515337e+000	4.996514e+000	2.499758e-004
4.937346962041983e-002	1.515337e+000	4.996513e+000	2.499758e-004
4.937434235243813e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937434348526786e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937434413259913e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937434477993039e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937434542726166e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937434607459294e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937434672192421e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937434736925547e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937434801658674e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937434982911430e-002	1.515337e+000	4.996513e+000	2.499759e-004
4.937435436043319e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937435617296075e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937438607966543e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937438789219299e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937438925158866e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937439468917133e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937441113138558e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937442757359985e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937444401581410e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937446045802837e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937447690024262e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937449334245689e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937450978467114e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937456234797027e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937456280110216e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937456291438513e-002	1.515337e+000	4.996513e+000	2.499759e-004
4.937456314095108e-002	1.515337e+000	4.996513e+000	2.499759e-004
4.937456359408297e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937456370736594e-002	1.515337e+000	4.996513e+000	2.499759e-004
4.937456393393189e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937456438706377e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937456529332755e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937457073091022e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937457798102045e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937458341860312e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937461377843969e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937464413827625e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937467449811282e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937470485794938e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937473521778595e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937476557762252e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937479593745909e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937479684372287e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937479865625043e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937479910938231e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937479922266529e-002	1.515337e+000	4.996513e+000	2.499759e-004
4.937479944923123e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937479990236312e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937480080862690e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937480624620957e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937482799654024e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937485699698114e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937487874731181e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937503779660487e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937504051539621e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937508997150524e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937513942761427e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937518888372330e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937523833983234e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937528779594137e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937533725205040e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937538670815943e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937538761442321e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937538784098916e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937538829412105e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937538840740402e-002	1.515337e+000	4.996513e+000	2.499759e-004
4.937538863396997e-002	1.515337e+000	4.996513e+000	2.499759e-004
4.937538999336563e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937539543094830e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937540268105853e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937540902490498e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937543171386599e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937545440282701e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937547709178803e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937549978074905e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937552246971006e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937554515867108e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937556784763210e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937556920702776e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937557826966554e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937558733230333e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937559639494111e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937560545757889e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937561452021667e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937562358285445e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937563264549223e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937564714571268e-002	1.515337e+000	4.996514e+000	2.499759e-004
4.937568974011025e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937569155263781e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937569291203348e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937569834961614e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937570559972637e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937570627942420e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937571262327065e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937571987338088e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937572531096355e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937638914918101e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937640727445657e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937644889785724e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937649052125791e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937653214465857e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937657376805924e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937661539145991e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937665701486058e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937669863826124e-002	1.515337e+000	4.996514e+000	2.499760e-004
4.937715584833729e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937715856712863e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937731081944335e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937733993316722e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937734061286506e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937734151912884e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937734333165639e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937734695671150e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937734786297528e-002	1.515337e+000	4.996514e+000	2.499761e-004
4.937734967550284e-002	1.515337e+000	4.996514e+000	2.499761e-004
